AIDP,ID,GENDER,NATIONALITY,MOHAFAZA,MAJOR_DESC,UG/GR,Med Student (Yes/No),New Student (Yes/No),GPA,Column1,TUITION,FATHER_STATUS,FATHER_JOB_STATUS,FATHER_INCOME,MOTHER_STATUS,MOTHER_JOB_STATUS,MOTHER_INCOME,SIBLING_AUB,SIBLING_UNIVERSITY,SIBLING_SCHOOL,TOTAL_SIBLING_INCOME,OTHER_RESOURCE,Othere resources (yes/no),STUDENT_STATMENT,Student statement (applicaple/non applicable),PERC,Main priorities,High/low priorities,ACAD_STAND
FA,3157,M,Lebanon,Mount Lebanon,Biology,UG,No,No,79,B+,10850,Married,Employed,81253.32,Married,UnEmployed,0,0,0,1,0,Savings Bank Account,yes,none,non applicable,25,priority 3,0,Good Standing
FA,3158,F,Lebanon,South,Economics,UG,No,No,83.7,A-,10965,Married,UnEmloyed,0,Married,Employed,29442.97,0,0,2,0,none,no,none,non applicable,40,priority 2,1,Good Standing
FA,3159,M,Lebanon,South,Mechanical Engineering,UG,No,No,82.1,B+,13110,Married,UnEmloyed,0,Married,UnEmployed,0,1,0,0,0,none,no,"
My dad was recently unemployed due to circumstances in saudi arabia, so i kindly request that you help ease this tuition fee on my father.",applicable,15,priority 4,0,Good Standing
FA,3160,M,Lebanon,Bekaa,Mechanical Engineering,UG,No,No,87.8,A ,12236,Married,Self-Employed,39124.67,Married,UnEmployed,0,0,1,0,0,"
teacher at USJ",yes,none,non applicable,30,priority 3,0,Good Standing
FA,3161,M,Lebanon,Beirut,Mechanical Engineering,UG,No,No,77.8,B ,13110,Married,Retired,0,Married,Employed,50427000,0,1,1,0,INTEREST ON FATHER END OF SERVICE AMOUNT,yes,none,non applicable,20,priority 3,0,Good Standing
FA,3162,M,Lebanon,South,Chemistry,UG,No,No,80.9,B+,2325,Married,Employed,0,Married,UnEmployed,0,0,1,4,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3163,F,Lebanon,Beirut,Chemical Engineering,UG,No,No,86.1,A-,13110,Married,Retired,25198.94,Married,UnEmployed,0,0,0,0,0,"
father's retirement salary
",yes,none,non applicable,60,priority 1,1,Good Standing
FA,3164,M,Lebanon,Beirut,Mechanical Engineering,UG,No,No,74.2,B-,13110,Married,UnEmloyed,0,Married,Employed,31084.22,1,1,0,0,none,no,none,non applicable,60,priority 1,1,Good Standing
FA,3165,F,Lebanon,South,Business Administration,UG,No,No,88.3,A,12690,Married,Employed,7957.56,Married,Employed,35259.95,0,0,2,0,"
CDR",yes,none,non applicable,45,priority 2,1,Good Standing
FA,3166,M,Lebanon,Mount Lebanon,Majorless,UG,No,No,2.4,B-,8772,Divorced,Employed,0,Divorced,Employed,71829.58,0,0,0,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,3167,F,Lebanon,Beirut,Nursing,UG,No,No,85.4,A-,9390,Married,Employed,57882.93,Married,UnEmployed,0,0,0,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3168,M,Palestine,n/a,Computer Science,UG,No,No,3.4,A-,11625,Married,Self-Employed,13362.07,Married,Never Worked,0,0,0,3,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3170,M,Lebanon,Mount Lebanon,Psychology,UG,No,No,87,A ,10965,Married,UnEmloyed,0,Married,Employed,2486.74,0,0,0,27354.11,none,no,"
We are faring no better than we were before. We greatly appreciate and thank you for your continued generosity.",applicable,30,priority 3,0,Good Standing
FA,3171,M,Lebanon,Bekaa,Business Administration,UG,No,No,79.8,B+,12690,Widowed,Retired,55702.92,Deceased,UnEmployed,0,0,1,1,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,3172,M,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,79.9,B+,13110,Married,Self-Employed,59681.7,Married,Employed,15251.99,0,0,3,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3173,M,Lebanon,South,Civil Engineering,UG,No,No,85.8,A-,13110,Married,Employed,10806.37,Married,Never Worked,0,0,1,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3174,M,Lebanon,Mount Lebanon,Economics,UG,No,No,80.8,B+,10965,Married,Employed,59681.7,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3175,M,Lebanon,North,Mechanical Engineering,UG,No,No,85.6,A-,13110,Married,Employed,101200.27,Married,UnEmployed,0,0,2,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3177,M,Lebanon,Mount Lebanon,Computer Science,UG,No,No,75,B,9300,Married,Employed,12599.47,Married,Employed,9946.95,1,1,2,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,3178,F,Lebanon,Mount Lebanon,Nutr.& Diet.Coordinated Progr.,UG,No,No,88.4,A,11835,Married,Employed,17042.44,Married,UnEmployed,18652.52,1,0,0,0,"
annual interest savings",yes,none,non applicable,35,priority 3,1,Good Standing
FA,3179,F,Syria,n/a,Chemical Engineering,UG,No,No,82.6,B+,13110,Married,UnEmloyed,0,Married,UnEmployed,0,1,0,1,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,3180,F,Lebanon,Mount Lebanon,Biology,UG,No,No,3.4,A-,11625,Married,Employed,47025.2,Married,Employed,50778.37,1,0,1,0,Educational benefits,yes,none,non applicable,20,priority 3,0,Good Standing
FA,3181,M,Lebanon,Baalbak Hermel,Computer & Communications Eng.,UG,No,No,3.8,A ,13110,Married,Employed,28050.4,Married,SelfEmployed,7957.56,0,2,0,0,"
Educational benefits",yes,none,non applicable,40,priority 2,1,Good Standing
FA,3182,F,United States of America,Beirut,Nursing,UG,No,No,85.7,A-,8764,Deceased,UnEmloyed,0,Widowed,Employed,0,0,0,1,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3183,F,Lebanon,Mount Lebanon,Chemical Engineering,UG,No,No,80,B+,13110,Married,Employed,17904.51,Married,UnEmployed,0,0,0,1,29479.17,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3184,M,Lebanon,Mount Lebanon,Majorless,UG,No,No,74.4,B-,10965,Married,Self-Employed,9946.95,Married,Employed,13925.73,1,0,0,64986.74,"

sibling's salary
",yes,none,non applicable,30,priority 3,0,Good Standing
FA,3185,M,Lebanon,South,Physics,UG,No,No,78.1,B ,9300,Married,Employed,61671.09,Married,Employed,56366.05,0,2,0,0,Mutual fund of Lebanese university professors,yes,none,non applicable,15,priority 4,0,Good Standing
FA,3186,M,Lebanon,South,Computer & Communications Eng.,UG,No,No,83.2,A-,13110,Married,Employed,31997.35,Married,Employed,26665.78,0,0,2,0,"
educational benefits

",yes,none,non applicable,20,priority 3,0,Good Standing
FA,3187,F,Lebanon,Mount Lebanon,Mechanical Engineering,UG,No,No,78.6,B ,13110,Married,Self-Employed,226790.45,Married,Employed,3996.29,0,0,2,0,"
Rent assets",yes,none,non applicable,20,priority 3,0,Good Standing
FA,3188,F,Lebanon,Mount Lebanon,Economics,UG,No,No,86,A-,10965,Married,Self-Employed,99469.5,Married,UnEmployed,0,1,0,1,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3189,M,Lebanon,Mount Lebanon,Electrical & Computer Eng'g,UG,No,No,82.9,B+,13110,Married,Employed,13262.6,Married,Employed,14588.86,0,0,1,0,none,no,"my father is facing some financial issues,due to helping his brother which is in serious financial problems,",applicable,40,priority 2,1,Good Standing
FA,3190,M,Canada,Baalbak Hermel,Business Administration,UG,No,No,75.5,B,11844,Married,Self-Employed,23872.68,Married,SelfEmployed,11936.34,1,1,0,0,none,no,"
My parents took 2 student loans this year  for me and my sister  for our tuition at AUB. They are paying also student loan for my older brother who graduated last year from AUB.",applicable,20,priority 3,0,Good Standing
FA,3191,F,Lebanon,Nabatieh,Psychology,UG,No,No,87.7,A ,8772,Married,Employed,48070.95,Married,UnEmployed,0,0,0,2,0,"Educational Benefits






",yes,none,non applicable,15,priority 4,0,Good Standing
FA,3192,M,Lebanon,Beirut,Mechanical Engineering,UG,No,No,77.3,B ,13110,Married,Employed,99469.5,Married,UnEmployed,0,0,0,2,0,"Savings interest	",yes,none,non applicable,15,priority 4,0,Good Standing
FA,3193,F,Lebanon,Mount Lebanon,Mechanical Engineering,GR,No,No,4,A ,6570,Married,Employed,9151.19,Married,Employed,11936.34,0,0,0,3315.65,tutoring,yes,none,non applicable,0,priority 4,0,Good Standing
FA,3194,F,Lebanon,Beirut,Economics,UG,No,No,3.4,A-,10965,Divorced,Self-Employed,33156.5,Divorced,UnEmployed,0,1,0,0,0,"
help from family",yes,none,non applicable,35,priority 3,1,Good Standing
FA,3195,M,Lebanon,Mount Lebanon,Civil Engineering,UG,No,No,81.9,B+,13110,Married,Self-Employed,66313,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3196,F,Lebanon,Beirut,Business Administration,UG,No,No,69.4,C+,12690,Married,Employed,39787.8,Married,Employed,33347.48,1,0,2,0,"
annual income from other souces

",yes,none,non applicable,15,priority 4,0,Good Standing
FA,3197,F,Lebanon,North,Nutr.& Diet.Coordinated Progr.,UG,No,No,3.1,B+,11835,Married,Employed,56265.92,Married,SelfEmployed,26525.2,1,0,1,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3198,M,Lebanon,Mount Lebanon,Biology,UG,No,No,77.9,B ,10850,Married,UnEmloyed,0,Married,Employed,15251.99,1,0,0,13925.73,MEA ( EDUCATIONAL ASSISTANCE),yes,none,non applicable,45,priority 2,1,Good Standing
FA,3199,M,Palestine,n/a,Chemical Engineering,UG,No,No,3,B,13110,Married,Employed,45076.79,Married,Employed,9900.53,0,0,1,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3200,F,Lebanon,Beirut,Computer Science,UG,No,No,75.2,B,11625,Married,Employed,32500,Married,Never Worked,0,1,0,1,13653,"
sibling's income",yes,none,non applicable,25,priority 3,0,Good Standing
FA,3201,M,Lebanon,Beirut,Computer Science,UG,No,No,2.9,B,11625,Married,Self-Employed,582067,Married,Never Worked,0,2,0,0,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3202,M,Lebanon,Bekaa,Mechanical Engineering,UG,No,No,80.5,B+,13110,Married,Retired,42676,Married,SelfEmployed,0,0,0,3,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,3203,M,Lebanon,South,Computer Science,UG,No,No,3.3,B+,11625,Married,Employed,72281,Married,Never Worked,0,0,0,1,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3204,F,Lebanon,Mount Lebanon,Economics,UG,No,No,78,B ,10965,Widowed,Retired,47761.27,Married,Never Worked,0,1,1,0,0,none,no,"
sick aunt living with us, increasing our daily and medical expenses.",applicable,30,priority 3,0,Good Standing
FA,3205,F,Lebanon,Mount Lebanon,English Literature,UG,No,No,76.8,B,4386,Married,Employed,37209.55,Married,UnEmployed,0,0,1,1,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3206,M,Lebanon,n/a,Agribusiness,UG,No,No,74.5,B-,9468,Married,Employed,47745.36,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,3207,F,Lebanon,South,M.Busines Analytics,GR,No,No,3.8,,6378,Married,Employed,19893.9,Married,Employed,18978.78,0,0,0,0,Applicant's annual salary,yes,none,non applicable,0,priority 4,0,Good Standing
FA,3208,M,Lebanon,South,Economics,UG,No,No,3.1,B+,10965,Married,Employed,138859.42,Married,Employed,16353.45,1,0,0,0,"
educatioal benefits",yes,none,non applicable,0,priority 4,0,Good Standing
FA,3209,F,Lebanon,South,Biology,UG,No,No,91.3,A,10075,Married,Self-Employed,12712.66,Married,Employed,83081.29,0,0,1,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3210,M,Lebanon,Nabatieh,Nursing,UG,No,No,83.5,A-,8764,Married,Employed,53770.56,Married,Never Worked,0,0,1,2,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3211,F,Palestine,n/a,Chemical Engineering,UG,No,No,85.9,A-,13110,Married,UnEmloyed,0,Married,SelfEmployed,4774.54,0,0,4,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3212,M,Lebanon,Mount Lebanon,Business Administration,UG,No,No,75.7,B,12690,Married,Employed,22518.04,Married,Employed,48624.97,0,0,1,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3213,M,Lebanon,Beirut,Civil Engineering,UG,No,No,3.2,B+,13110,Married,Retired,0,Married,Never Worked,0,0,0,0,0,"
Annual retirement Salary",yes,none,non applicable,55,priority 2,1,Good Standing
FA,3214,M,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,85.3,A-,13110,Married,Employed,12923.08,Married,UnEmployed,0,0,1,1,0,"
other Benefits


",yes,none,non applicable,35,priority 3,1,Good Standing
FA,3215,M,Lebanon,Mount Lebanon,Civil Engineering,UG,No,No,78,B ,13110,Married,Employed,38196.29,Married,UnEmployed,0,0,1,2,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3216,M,Lebanon,Beirut,Mechanical Engineering,UG,No,No,84.8,A-,13110,Married,Employed,185417.77,Married,Employed,11273.21,2,0,0,0,none,no,"My father is supporting:-
-My Grandmother
-My deaf aunt
-My deaf uncle, his wife and four children",applicable,15,priority 4,0,Good Standing
FA,3217,F,Lebanon,n/a,Mathematics Science,UG,No,No,3.7,A-,11625,Married,UnEmloyed,0,Married,UnEmployed,0,1,1,0,15000000,"Annual Income for rent of Assets	",yes,none,non applicable,35,priority 3,1,Good Standing
FA,3218,F,Lebanon,Mount Lebanon,Nursing,UG,No,No,79.9,B+,9390,Married,Self-Employed,3978.78,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3219,F,Lebanon,Beirut,Economics,UG,No,No,2.9,B,10965,Married,Employed,59681.7,Married,Employed,23872.68,0,0,1,3978.78,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3220,M,Lebanon,Aakkar,Electrical & Computer Eng'g,UG,No,No,82.3,B+,13110,Married,UnEmloyed,0,Married,UnEmployed,0,1,0,1,0,none,no,none,non applicable,40,priority 2,1,Good Standing
FA,3221,M,Lebanon,Nabatieh,Architecture,UG,No,No,78.6,B ,13110,Deceased,Self-Employed,0,Widowed,Employed,11140.58,0,1,1,0,none,no,"Only my mom works in the house, and my father is dead. And I have two brothers and a sister, who are still learning.",applicable,50,priority 2,1,Good Standing
FA,3222,F,Lebanon,Baalbak Hermel,Computer & Communications Eng.,UG,No,No,74,B-,13110,Married,Employed,125091.51,Married,Employed,15684.35,1,0,1,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,3223,F,Lebanon,Mount Lebanon,Business Administration,UG,No,No,85.8,A-,12690,Married,Employed,23209.55,Married,UnEmployed,15620.69,0,0,3,0,"Educational benefits

",yes,none,non applicable,25,priority 3,0,Good Standing
FA,3224,M,Lebanon,Beirut,Business Administration,UG,No,No,77,B ,10152,Married,Employed,85949.6,Married,UnEmployed,0,0,0,1,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3225,F,Lebanon,Mount Lebanon,Agriculture,UG,No,No,89.3,A,11835,Married,Self-Employed,99469.5,Married,Employed,18063.66,1,0,0,117533.16,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3226,M,Lebanon,South,Computer & Communications Eng.,UG,No,No,74.2,B-,13110,Married,Employed,99469.5,Married,UnEmployed,0,0,0,0,24734.75,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,3227,M,Lebanon,North,Electrical & Computer Eng'g,UG,No,No,78.8,B ,13110,Married,Employed,17259.95,Married,Employed,24668.44,0,0,2,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3228,F,Lebanon,n/a,Economics,UG,No,No,2.8,B,10965,Married,Self-Employed,14530,Married,Employed,36000000,0,1,0,0,"
Annual rent from Assets",yes,none,non applicable,0,priority 4,0,Good Standing
FA,3229,F,Lebanon,Mount Lebanon,Chemistry,UG,No,No,3.7,A-,10075,Married,Employed,47640.58,Married,Employed,24376.66,1,0,0,0,Educational benefits,yes,none,non applicable,25,priority 3,0,Good Standing
FA,3230,F,Lebanon,Mount Lebanon,Economics,UG,No,No,78.8,B ,10965,Married,Self-Employed,73026.83,Married,UnEmployed,0,0,1,0,14323.61,brother's income,yes,I have a severe case of rheumatoid arthritis which means I have to take a lot of expensive medication and I have a lot of doctor visits which is a big expense for my family.,applicable,0,priority 4,0,Good Standing
FA,3231,F,Lebanon,Nabatieh,Biology,UG,No,No,82.3,B+,9300,Divorced,Employed,72944.3,Divorced,UnEmployed,0,1,0,0,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,3232,M,Lebanon,Beirut,Business Administration,UG,No,No,83.1,A-,11844,Married,Self-Employed,47745.36,Married,UnEmployed,0,0,0,0,57748.01,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,3233,F,Lebanon,South,Economics,UG,No,No,82.8,B+,10965,Married,Employed,50132.63,Married,Employed,48227.47,0,0,1,0,"Income from assets
",yes,none,non applicable,15,priority 4,0,Good Standing
FA,3234,F,Lebanon,n/a,Graphic Design,UG,No,No,82,B+,11362,Married,Employed,212201.59,Married,UnEmployed,0,0,0,1,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,3235,M,Lebanon,Beirut,Electrical & Computer Eng'g,UG,No,No,83.7,A-,13110,Married,Employed,9755.97,Married,UnEmployed,0,0,1,0,0,none,no,"
Father has kidney transplant, which comes with a lot of expenses from medicine, to doctor visits and tests.",applicable,30,priority 3,0,Good Standing
FA,3236,F,Lebanon,Mount Lebanon,Medical Laboratory Sciences,UG,No,No,88.9,A,12210,Married,Employed,103333.73,Married,Employed,25663.13,0,0,1,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,3237,M,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,86,A-,13110,Married,Employed,51558,Married,Employed,48000,0,0,2,0,none,no,none,non applicable,40,priority 2,1,Good Standing
FA,3238,F,Lebanon,Nabatieh,Graphic Design,UG,No,No,3.8,A ,13110,Married,Employed,0,Married,Employed,108310.34,0,1,2,0,nafaka From Father through the court,yes,none,non applicable,0,priority 4,0,Good Standing
FA,3239,F,Lebanon,South,Nursing,UG,No,No,3,B,9390,Deceased,Employed,0,Widowed,Employed,13726.79,0,0,2,0,Scholarship,yes,none,non applicable,30,priority 3,0,Good Standing
FA,3240,M,Lebanon,South,Economics,GR,No,No,,,5634,Married,Retired,53050.66,Married,Employed,21883.55,0,0,0,0,"
Father's Annual Retirement Salary

",yes,none,non applicable,0,priority 4,0,Good Standing
FA,3241,M,United States of America,Mount Lebanon,Nutrition & Dietetics,UG,No,No,77.1,B ,11835,Married,Employed,35809.02,Married,UnEmployed,0,1,1,1,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3242,M,Lebanon,Mount Lebanon,Public Administration,UG,No,No,69.2,C+,10965,Married,Retired,0,Married,Never Worked,0,0,0,0,13262.6,Cousin,yes,"
My father was forced to retire in early 2019 due to serious health complications in his heart and arteries. We are currently living on his personal savings and family assistance.",applicable,45,priority 2,1,"Acad.Prob.2, Prev.Pr"
FA,3243,M,Lebanon,Mount Lebanon,Landscape Architecture,UG,No,No,79.1,B+,11835,Married,Self-Employed,15915.12,Married,UnEmployed,0,0,0,0,28687,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,3244,F,Lebanon,South,Psychology,UG,No,No,84.5,A-,10965,Married,Employed,53713.53,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,55,priority 2,1,Good Standing
FA,3245,F,Syria,n/a,Computer & Communications Eng.,UG,No,No,76.8,B,13110,Divorced,Self-Employed,19893.9,Divorced,UnEmployed,0,0,0,1,0,none,no,none,non applicable,60,priority 1,1,Good Standing
FA,3246,M,Lebanon,Beirut,Business Administration,UG,No,No,72.4,B-,12690,Married,Employed,26525.2,Married,Employed,18567.64,1,0,2,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,3247,M,Lebanon,South,Business Administration,UG,No,No,78.9,B ,12690,Married,Self-Employed,29840.85,Married,UnEmployed,0,0,1,0,51525.2,"Annual help from family 

",yes,none,non applicable,60,priority 1,1,Good Standing
FA,3248,M,Lebanon,South,Computer & Communications Eng.,UG,No,No,80.1,B+,13110,Married,Retired,52177.72,Married,Employed,18644.56,0,1,0,0,none,no,"
Helping sister with university fees
Medical bills for medical conditions for both parents
rented apartment expenses",applicable,15,priority 4,0,Good Standing
FA,3249,M,Lebanon,North,Mechanical Engineering,UG,No,No,3.6,A-,13110,Married,Employed,26122.02,Married,Employed,24911.14,1,0,0,0,"
annual interest amount",yes,none,non applicable,35,priority 3,1,Good Standing
FA,3250,M,Lebanon,Mount Lebanon,Mechanical Engineering,UG,No,No,94.4,A+,13110,Married,Employed,44929.67,Married,Employed,26061.01,0,1,2,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,3251,M,Lebanon,Mount Lebanon,Business Administration,UG,No,No,74.4,B-,12690,Married,Employed,63639.26,Married,UnEmployed,0,1,1,0,0,"
annual interest rate
",yes,none,non applicable,20,priority 3,0,Good Standing
